Dead Souls	2012	Michael Laimo	"\N"	"\N"
An Honest Liar	2014	Tyler Measom	"\N"	"\N"
Dark Places	2015	Gillian Flynn	1971	"\N"
Onna no ana	2014	Fumiko Fumi	"\N"	"\N"
La Bolduc	2018	Benjamin Alix	"\N"	"\N"
The Haunted Castle	1921	Carl Mayer	1894	1944
The True Story of Jesse James	1957	Nunnally Johnson	1897	1977
The Price of Sin	1966	Walter Matthias Diggelmann	1927	1979
Christiane F.	1981	Herman Weigel	1950	"\N"
Sexmission	1984	Jolanta Hartwig	"\N"	"\N"
King Size	1988	Jolanta Hartwig	"\N"	"\N"
The Mighty Quinn	1989	Hampton Fancher	1938	"\N"
Traffic	2000	Stephen Gaghan	1965	"\N"
Beerfest	2006	Paul Soter	1969	"\N"
Gully Boy	2019	Vijay Maurya	1972	"\N"
Antes de que nos olviden	2013	Tamara Florin	"\N"	"\N"
Innocent Curse	2017	Brazily Anne Yamada	"\N"	"\N"
Penguin Rescue	2018	Evan Tramel	"\N"	"\N"
Cinderella: The Enchanted Beginning	2018	Steven Salgado	"\N"	"\N"
Screams of a Winter Night	1979	Richard H. Wadsack	"\N"	"\N"
Once Bitten	1985	Jeffrey Hause	"\N"	"\N"
Nicholas Nickleby	2002	Douglas McGrath	1958	2022
The Possession of Michael King	2014	David Jung	"\N"	"\N"
Alice in Marialand	2014	Jesús Magaña Vázquez	"\N"	"\N"
Untamed Woman	1957	Shusei Tokuda	"\N"	"\N"
Reflections in a Golden Eye	1967	Carson McCullers	1917	1967
Wait Until Dark	1967	Frederick Knott	1916	2002
The Dunwich Horror	1970	H.P. Lovecraft	1890	1937
Comes a Horseman	1978	Dennis Lynton Clark	1939	2020
The Unnamable	1988	H.P. Lovecraft	1890	1937
Rosencrantz & Guildenstern Are Dead	1990	Tom Stoppard	1937	"\N"
Lurking Fear	1994	H.P. Lovecraft	1890	1937
L.A. Wars	1994	Addison Randall	1949	"\N"
A Sound of Thunder	2005	Joshua Oppenheimer	"\N"	"\N"
Bottle Shock	2008	Jody Savin	"\N"	"\N"
CBGB	2013	Jody Savin	"\N"	"\N"
Spectre	2015	John Logan	1961	"\N"
88	2015	Tim Doiron	1979	"\N"
Making Out	2016	Henrique Couto	1986	"\N"
Double Trouble	1992	Jeffrey Kerns	"\N"	"\N"
Croupier	1998	Paul Mayersberg	1941	"\N"
Bottle Shock	2008	Randall Miller	"\N"	"\N"
Peacock	2010	Michael Lander	"\N"	"\N"
Sidewalls	2011	Gustavo Taretto	1965	"\N"
Blue	2021	Keisuke Yoshida	1975	"\N"
MacGruber	2010	Jorma Taccone	1977	"\N"
CBGB	2013	Randall Miller	"\N"	"\N"
The Outcasts	2017	Dominique Ferrari	"\N"	"\N"
Beyond the Sky	2018	Fulvio Sestito	1980	"\N"
Charming Christmas	2015	Karen McClellan	"\N"	"\N"
The Post	2017	Josh Singer	"\N"	"\N"
Intentions of Murder	1964	Shôhei Imamura	1926	2006
For a Few Dollars More	1965	Fulvio Morsella	"\N"	2002
Mazes and Monsters	1982	Tom Lazarus	1942	"\N"
Young Sherlock Holmes	1985	Arthur Conan Doyle	1859	1930
The Couch Trip	1988	William Porter	1947	2019
The Accidental Husband	2008	Mimi Hare	"\N"	"\N"
Snow Buddies	2008	Robert Vince	"\N"	"\N"
Hostage: Missing Celebrity	2021	Pil Gam-Sung	1977	"\N"
Treasure Buddies	2012	Robert Vince	"\N"	"\N"
When a Wolf Falls in Love with a Sheep	2012	Chi-jan Hou	1973	"\N"
Paris Frills	1945	Maurice Aubergé	1910	1974
The Devil and Holy Water	1983	Mario Amendola	1910	1993
Beerfest	2006	Steve Lemme	1968	"\N"
Miracle Fishing: Kidnapped Abroad	2020	Christopher Birge	1972	"\N"
Buckskin	2021	Brett Bentman	"\N"	"\N"
Clash	2009	Johnny Tri Nguyen	1974	"\N"
Irrational Man	2015	Woody Allen	1935	"\N"
My Brilliant Life	2014	Je-yong Lee	1965	"\N"
The Earrings of Madame De...	1953	Louise de Vilmorin	1902	1969
In Search of Darkness: Part II	2020	David A. Weiner	"\N"	"\N"
Tomboy	2011	Céline Sciamma	1978	"\N"
The Haunted House on Kirby Road	2016	Adam Rodness	1983	"\N"
Scarecrows	2017	Adam Rodness	1983	"\N"
Phantom Detective	2016	Sung-hee Jo	"\N"	"\N"
Parmanu: The Story of Pokhran	2018	Saiwyn Quadras	"\N"	"\N"
Dark Light	2019	Padraig Reynolds	"\N"	"\N"
How to Deter a Robber	2020	Maria Bissell	"\N"	"\N"
The Graduate	1967	Charles Webb	1939	2020
The Tin Drum	1979	Jean-Claude Carrière	1931	2021
The Santa Clause	1994	Steve Rudnick	"\N"	"\N"
Snow Buddies	2008	Kevin DiCicco	"\N"	"\N"
Isolation	2021	Zack Andrews	"\N"	"\N"
Treasure Buddies	2012	Kevin DiCicco	"\N"	"\N"
The Gunman	2015	Sean Penn	1960	"\N"
Superman: Unbound	2013	Jerry Siegel	1914	1996
Justice League: War	2014	Jerry Siegel	1914	1996
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Jerry Siegel	1914	1996
The Anthem of the Heart	2017	Mari Okada	"\N"	"\N"
DC Super Hero Girls: Intergalactic Games	2017	Jerry Siegel	1914	1996
The Price of Sin	1966	David Wechsler	1918	1990
Uninvited	1987	Greydon Clark	1943	"\N"
Bill & Ted's Excellent Adventure	1989	Ed Solomon	1960	"\N"
Holy Rollers	2010	Antonio Macia	"\N"	"\N"
The Day After Quarantine	2021	Chinedu Ernesto	1977	"\N"
Rose Plays Julie	2019	Joe Lawlor	"\N"	"\N"
The Hunchback of Notre Dame	1939	Victor Hugo	1802	1885
Homeroom	2021	Sean Havey	"\N"	"\N"
Lego Scooby-Doo! Blowout Beach Bash	2017	Emily Brundige	1986	"\N"
Exodus	2021	Andrew Arcos	"\N"	"\N"
NTR Kathanayakudu	2019	Radha Krishna Jagarlamudi	1978	"\N"
Paris Does Strange Things	1956	Jean Renoir	1894	1979
The Mole People	1956	László Görög	1903	1997
The Tall Blond Man with One Black Shoe	1972	Francis Veber	1937	"\N"
Journey to the Center of the Earth	1988	Sandra Berg	"\N"	"\N"
A Lonely Place to Die	2011	Will Gilbey	1979	"\N"
A View of Love	2010	Jacques Fieschi	1948	"\N"
Beauty and the Beast	2014	Christophe Gans	1960	"\N"
The Son of Joseph	2016	Eugène Green	1947	"\N"
Up to His Ears	1965	Jules Verne	1828	1905
The Couch Trip	1988	Ken Kolb	1926	2016
Untraceable	2008	Robert Fyvolent	"\N"	"\N"
Anything Is Possible: A Serge Ibaka Story	2019	Christian J. Cote	"\N"	"\N"
Forsaken	2018	Alexander Karpov	"\N"	"\N"
Eat Brains Love	2019	David Strauss	"\N"	"\N"
Murders in the Rue Morgue	1971	Edgar Allan Poe	1809	1849
Meantime	1983	Mike Leigh	1943	"\N"
Life Is Sweet	1990	Mike Leigh	1943	"\N"
The Masque of the Red Death	1989	Edgar Allan Poe	1809	1849
Seeking Temporary Wife	2003	Mikael Bengtsson	"\N"	"\N"
Beerfest	2006	Kevin Heffernan	1968	"\N"
Mystery Team	2009	Donald Glover	1983	"\N"
The Good Neighbor	2016	Jeff Richard	"\N"	"\N"
Little Women	2019	Louisa May Alcott	1832	1888
Sniper: Special Ops	2016	Fred Olen Ray	1954	"\N"
Scuola di ladri	1986	Giuseppe Moccia	1933	2006
Joe Versus the Volcano	1990	John Patrick Shanley	1950	"\N"
Executive Order	2020	Aldri Anunciação	1977	"\N"
My Brilliant Life	2014	Aeran Kim	"\N"	"\N"
Too Far Away	2019	Susanne Finken	"\N"	"\N"
Trouble Brewing	1939	Anthony Kimmins	1901	1964
Christiane F.	1981	Horst Rieck	"\N"	"\N"
Star Trek IV: The Voyage Home	1986	Leonard Nimoy	1931	2015
The Dreaming	1988	Stephanie McCarthy	"\N"	"\N"
City of Industry	1997	Ken Solarz	1953	"\N"
G.I. Jane	1997	David Twohy	1955	"\N"
Beerfest	2006	Jay Chandrasekhar	1968	"\N"
The Ten	2007	David Wain	1969	"\N"
Cherry	2021	Jessica Goldberg	"\N"	"\N"
Dancing Pirate	1936	Ray Harris	1884	1971
Mother Wore Tights	1947	Miriam Young	1913	1974
Lesson of a Dead Language	1979	Janusz Majewski	1931	"\N"
Cantonen Iron Kung Foo	1979	Chiu Lee	"\N"	"\N"
The Great Debaters	2007	Jeffrey Porro	"\N"	"\N"
Underworld: Rise of the Lycans	2009	Howard McCain	"\N"	"\N"
Hachi: A Dog's Tale	2009	Kaneto Shindô	1912	2012
Othello	2016	David Serero	"\N"	"\N"
The Lords of Flatbush	1974	Stephen Verona	1940	2019
Indochine	1992	Régis Wargnier	1948	"\N"
The Plane	2005	Raphaëlle Desplechin	"\N"	"\N"
The Devil's Double	2011	Emjay Rechsteiner	1964	"\N"
The Damned Thing	2014	Derrick Granado	"\N"	"\N"
Sex Thief	1973	Tudor Gates	1930	2007
The Contract	1978	Michael Hui	1942	"\N"
Zombie Lake	1981	Jesús Franco	1930	2013
Bride's Revenge	1985	Jesús Franco	1930	2013
Hell Bank Presents: Running Ghost	2020	Choi Wong	"\N"	"\N"
Eye in the Sky	2015	Guy Hibbert	1950	"\N"
Wedding Planner Mystery	2014	Darcy Meyers	"\N"	"\N"
Frackman	2015	Sarah Rossetti	"\N"	"\N"
Belzebuth	2017	Emilio Portes	"\N"	"\N"
The Big Lebowski	1998	Ethan Coen	1957	"\N"
Nadhoo Khan	2019	Sukhjinder Singh Babbal	"\N"	"\N"
The Legend of Goemon	2009	Kazuaki Kiriya	1968	"\N"
Mystery Team	2009	Dominic Dierkes	1984	"\N"
Shark Night	2011	Will Hayes	"\N"	"\N"
Embrace of the Vampire	2013	Sheldon Roper	"\N"	"\N"
Female Fight Squad	2016	Anastazja Davis	"\N"	"\N"
Sye Raa Narasimha Reddy	2019	Paruchuri Venkateswara Rao	"\N"	"\N"
Space	2020	Monte Light	"\N"	"\N"
The World's Greatest Athlete	1973	Dee Caruso	1929	2012
Real Life	1979	Monica Mcgowan Johnson	1946	2010
Seeking Temporary Wife	2003	Lisa Ohlin	1960	"\N"
The Texas Chainsaw Massacre: The Beginning	2006	David J. Schow	1955	"\N"
3 Times a Charm	2011	Letia Clouston	"\N"	"\N"
Time Sleeper	2020	Bisong Taiwo	"\N"	"\N"
The 400 Blows	1959	Marcel Moussy	1924	1995
Desperate Teenage Lovedolls	1984	Jennifer Schwartz	"\N"	"\N"
A Guy Thing	2003	Greg Glienna	1963	"\N"
Seven Swords	2005	Tin-Nam Chun	"\N"	"\N"
Tycoon's Interpreter	2006	Elena Hazanova	1977	"\N"
Lupin the 3rd: Napoleon's Dictionary	1991	Hiroshi Kashiwabara	"\N"	"\N"
Bats	2021	Scott Chambers	"\N"	"\N"
Firstness	2021	Brielle Brilliant	"\N"	"\N"
Toryboy the Movie	2010	John Walsh	"\N"	"\N"
A Deadly Obsession	2012	Adam Scott Weissman	"\N"	"\N"
The Ides of March	2011	Beau Willimon	"\N"	"\N"
The Outcasts	2017	Suzanne Wrubel	"\N"	"\N"
Female Fight Squad	2016	Miguel Angel Ferrer	"\N"	"\N"
Lego Scooby-Doo! Blowout Beach Bash	2017	Aaron Preacher	"\N"	"\N"
Exodus	2021	Logan Stone	"\N"	"\N"
The Snows of Kilimanjaro	1952	Casey Robinson	1903	1979
I Wanna Hold Your Hand	1978	Robert Zemeckis	1952	"\N"
City of Women	1980	Brunello Rondi	1924	1989
Eating Raoul	1982	Paul Bartel	1938	2000
Gladiator	1992	Djordje Milicevic	1942	"\N"
Unlocked	2017	Peter O'Brien	"\N"	"\N"
The Earrings of Madame De...	1953	Marcel Achard	1899	1974
Until the End of the World	1991	Wim Wenders	1945	"\N"
Gray's Anatomy	1996	Spalding Gray	1941	2004
Paper Spiders	2020	Inon Shampanier	"\N"	"\N"
Dancing Pirate	1936	Boris Ingster	1903	1978
A Very Curious Girl	1969	Michel Fabre	"\N"	"\N"
The Holy Mountain	1973	Alejandro Jodorowsky	1929	"\N"
Kiss or Kill	1997	Bill Bennett	1953	"\N"
Seven Swords	2005	Chi-Sing Cheung	"\N"	"\N"
Snatchers	2019	Benji Kleiman	"\N"	"\N"
Paiyaa	2010	Brindha Sarathy	"\N"	"\N"
The Devil's Rock	2011	Brett Ihaka	"\N"	"\N"
My Gal Sunday	2014	Howard Burkons	"\N"	"\N"
Glory at Sea	1952	Hugh Hastings	1917	2004
G.I. Jane	1997	Danielle Alexandra	"\N"	"\N"
9/11: Minute by Minute	2021	Piers Garland	"\N"	"\N"
VS.	2018	Ed Lilly	"\N"	"\N"
Viceroy's House	2017	Moira Buffini	1965	"\N"
Heartfall Arises	2016	Ken Wu	"\N"	"\N"
Affair in Trinidad	1952	Oscar Saul	1912	1994
When Love Is Lust	1973	Vittorio De Sisti	1940	2006
The Last Musketeer	2000	Sebastian Secker-Walker	1962	"\N"
Fortress of War	2010	Vladimir Eryomin	1950	"\N"
The Next Kill	2018	Mike McCutchen	1986	"\N"
The Last Emperor	1987	Enzo Ungari	1948	1985
Robin Hood	1991	Sam Resnick	"\N"	"\N"
High Roller: The Stu Ungar Story	2003	A.W. Vidmer	"\N"	"\N"
Silent Rain	2019	Natsu Miyashita	"\N"	"\N"
The Day After Quarantine	2021	Myron Jewell	"\N"	"\N"
Pad Man	2018	Swanand Kirkire	1970	"\N"
Joan the Maid 2: The Prisons	1994	Pascal Bonitzer	1946	"\N"
Gray's Anatomy	1996	Renée Shafransky	"\N"	"\N"
The Assignment	1997	Dan Gordon	"\N"	"\N"
The Land Before Time VI: The Secret of Saurus Rock	1998	Libby Hinson	"\N"	"\N"
Zombae	2022	Greg Zekowski	"\N"	"\N"
Vampires vs. the Bronx	2020	Oz Rodriguez	"\N"	"\N"
Easter Parade	1948	Sidney Sheldon	1917	2007
Rose Hill	1997	Earl W. Wallace	1942	2018
Disappearing Acts	2000	Lisa Jones	"\N"	"\N"
Four Brothers	2005	David Elliot	"\N"	"\N"
The Legend of Hei	2019	Kexin Peng	"\N"	"\N"
Head Over Heels	2010	Marcelo Saback	1971	"\N"
Easter Parade	1948	Frances Goodrich	1890	1984
Ring of Bright Water	1969	Gavin Maxwell	1914	1969
First Blood	1982	David Morrell	1943	"\N"
Couple in a Hole	2015	Tom Geens	"\N"	"\N"
Victoria the Great	1937	Charles de Grandcourt	1895	1976
War and Peace, Part III: The Year 1812	1967	Sergey Bondarchuk	1920	1994
I Drink Your Blood	1970	David E. Durston	1921	2010
The Tall Blond Man with One Black Shoe	1972	Yves Robert	1920	2002
The House in Nightmare Park	1973	Terry Nation	1930	1997
Courage fuyons	1979	Yves Robert	1920	2002
Delirium	1979	Richard Yalem	"\N"	"\N"
Heaven & Earth	1993	Oliver Stone	1946	"\N"
Marvelous and the Black Hole	2021	Kate Tsang	"\N"	"\N"
And Soon the Darkness	2010	Terry Nation	1930	1997
A Sunday in the Country	1984	Colo Tavernier	1942	2020
Mystic Pizza	1988	Amy Holden Jones	1953	"\N"
Beethoven	1992	Amy Holden Jones	1953	"\N"
Indochine	1992	Catherine Cohen	"\N"	"\N"
Breakaway	2011	Vinay Virmani	"\N"	"\N"
Zeroville	2019	Ian Olds	"\N"	"\N"
Kill Ben Lyk	2018	Erwan Marinopoulos	"\N"	"\N"
For Me and My Gal	1942	Fred F. Finklehoffe	1910	1977
War and Peace, Part III: The Year 1812	1967	Lev Tolstoy	1828	1910
The City of Lost Children	1995	Marc Caro	1956	"\N"
Black	2005	Bhavani Iyer	"\N"	"\N"
After Masks	2021	Tayo Amos	"\N"	"\N"
And Soon the Darkness	2010	Jennifer Derwingson	"\N"	"\N"
Cobain: Montage of Heck	2015	Brett Morgen	1968	"\N"
Antes de que nos olviden	2013	Lucas Santa Ana	1977	"\N"
A New Capitalism	2017	Jordana Berg	"\N"	"\N"
The 400 Blows	1959	François Truffaut	1932	1984
Red Beard	1965	Ryûzô Kikushima	1914	1989
Fahrenheit 451	1966	François Truffaut	1932	1984
The Green Room	1978	François Truffaut	1932	1984
The Stalker's Apprentice	1998	Gordon Hann	"\N"	"\N"
Tycoon's Interpreter	2006	Mikhail Brashinskiy	1965	"\N"
Pad Man	2018	R. Balki	1964	"\N"
Dancing Pirate	1936	Francis Edward Faragoh	1895	1966
Wu ye li ren	1986	Johnny Mak	1949	"\N"
Typhoon	1962	Lei Pan	1927	2017
For a Few Dollars More	1965	Sergio Leone	1929	1989
A Taste of Blood	1967	Donald Stanford	"\N"	"\N"
A Man Called Sledge	1970	Vic Morrow	1929	1982
The Lords of Flatbush	1974	Martin Davidson	1939	"\N"
Delirium	1979	Eddie Krell	"\N"	"\N"
Jaws: The Revenge	1987	Michael De Guzman	"\N"	"\N"
In from the Night	2006	Marsha Recknagle	"\N"	"\N"
Night Market Hero	2011	Bamboo Chu-Sheng Chen	1975	"\N"
A Kind of Magic	2015	Rachel Stuhler	"\N"	"\N"
DC Super Hero Girls: Intergalactic Games	2017	William Moulton Marston	1893	1947
When Vows Break	2019	Chris Lancey	"\N"	"\N"
Valley of the Zombies	1946	Sherman L. Lowe	1894	1968
Black Mama White Mama	1973	Jonathan Demme	1944	2017
Shipwrecked	1990	Nils Gaup	1955	"\N"
Crooklyn	1994	Joie Lee	1962	"\N"
Shrunken Heads	1994	Charles Band	1951	"\N"
Chill Factor	1999	Drew Gitlin	"\N"	"\N"
Just Desserts	2004	Joseph Tropiano	"\N"	"\N"
Day of the Siege	2012	Valerio Manfredi	1943	"\N"
The Michaels	2014	Cristina Colissimo	"\N"	"\N"
Garantu00eda personal	2016	Julio Rivas	"\N"	"\N"
Ocean's Eight	2018	Gary Ross	1956	"\N"
The Mad Whale	2017	Michael Alan Herman	1992	"\N"
15 Minutes of War	2019	Ileana Epsztajn	"\N"	"\N"
The Killer Is Loose	1956	Ward Hawkins	1912	1990
Cash on Demand	1961	Lewis Greifer	1915	2003
Star Trek IV: The Voyage Home	1986	Harve Bennett	1930	2015
Back to the Beach	1987	Bill Norton	1943	"\N"
Hard to Kill	1990	Steven McKay	"\N"	"\N"
Black Rose Ascension	1975	Tatsumi Kumashiro	1927	1995
The Nan Movie	2022	Brett Goldstein	"\N"	"\N"
Saaho	2019	Abbas Dalal	"\N"	"\N"
Intruder	1989	Scott Spiegel	1957	"\N"
The Land Before Time VI: The Secret of Saurus Rock	1998	Judy Freudberg	1949	2012
An American Affair	2008	Alex Metcalf	"\N"	"\N"
No Escapes	2020	Nikolay Kulikov	1979	"\N"
Super	2010	James Gunn	1966	"\N"
The Haunted House on Kirby Road	2016	Stuart Stone	1980	"\N"
Scarecrows	2017	Stuart Stone	1980	"\N"
Broadway Love	1918	W. Carey Wonderly	1885	1931
The Convent	2000	Chaton Anderson	"\N"	"\N"
Morning Show Mysteries Morning Show Mysteries: Death by Design	2019	Dick Lochte	"\N"	"\N"
The Legend of Goemon	2009	Tetsurô Takita	"\N"	"\N"
A View of Love	2010	Nicole Garcia	1946	"\N"
Prisoner X	2016	Gaurav Seth	"\N"	"\N"
The Phantom of the Opera	2004	Joel Schumacher	1939	2020
No Escapes	2020	Konstantin Mayer	1985	"\N"
Red Billabong	2016	Luke Sparke	"\N"	"\N"
Planet Single	2016	Jules Jones	"\N"	"\N"
Heartfall Arises	2016	Samson Sun	"\N"	"\N"
Flesh and the Devil	1926	Hermann Sudermann	1857	1928
Cat Run	2011	Nick Ball	"\N"	"\N"
Inch'Allah	2012	Anaïs Barbeau-Lavalette	"\N"	"\N"
A Very Murray Christmas	2015	Bill Murray	1950	"\N"
The Body Snatcher	1945	Philip MacDonald	1901	1980
The Masque of the Red Death	1989	Michael J. Murray	"\N"	"\N"
The Deep House	2021	Alexandre Bustillo	1975	"\N"
Sarah Cooper: Everything's Fine	2020	Sarah Cooper	"\N"	"\N"
Snow Prince	2009	Kundô Koyama	1964	"\N"
Eisenstein in Guanajuato	2015	Peter Greenaway	1942	"\N"
Nana	1926	Émile Zola	1840	1902
Bells Are Ringing	1960	Betty Comden	1917	2006
City by the Sea	2002	Ken Hixon	"\N"	"\N"
Get Well Soon	2001	Justin McCarthy	"\N"	"\N"
Fractured	2019	Alan B. McElroy	"\N"	"\N"
Mad Love	1935	P.J. Wolfson	1903	1979
The Philadelphia Story	1940	Philip Barry	1896	1949
Two Came Back	1997	Raymond Hartung	"\N"	"\N"
Female Prisoner #701: Scorpion	1972	Fumio Kônami	1934	2012
A New Capitalism	2017	Thiago Iacocca	"\N"	"\N"
Shooting Heroin	2020	Spencer Folmar	1989	"\N"
House II: The Second Story	1987	Ethan Wiley	"\N"	"\N"
Mystic Pizza	1988	Perry Howze	"\N"	"\N"
The Unnamable	1988	Jean-Paul Ouellette	"\N"	"\N"
Lurking Fear	1994	C. Courtney Joyner	"\N"	"\N"
Moneyboys	2021	C.B. Yi	"\N"	"\N"
Antes de que nos olviden	2013	Matías Gueilburt	"\N"	"\N"
Those Desperate Men Who Smell of Dirt and Death	1969	Ugo Guerra	1920	1982
Pumpkinhead 4: Blood Feud	2007	Michael Hurst	1973	"\N"
Ghost Stories	2020	Isha Luthra	"\N"	"\N"
The Wave	2008	Ron Jones	1940	"\N"
The Wave	2008	Dennis Gansel	1973	"\N"
Day of the Siege	2012	Renzo Martinelli	1948	"\N"
Under the Bed	2012	Eric Stolze	"\N"	"\N"
The Husband She Met Online	2013	Christine Conradt	"\N"	"\N"
Waiting for You	2017	Hugh Stoddart	1947	"\N"
Basketball County: In the Water	2020	Amani Martin	"\N"	"\N"
When Vows Break	2019	Christine Conradt	"\N"	"\N"
The Daytrippers	1996	Greg Mottola	1964	"\N"
When Love Is Lust	1973	Luigi Russo	1931	"\N"
Le jardin des supplices	1976	Pascal Lainé	"\N"	"\N"
R.I.P.D.	2013	David Dobkin	1969	"\N"
Victoria Day	2009	David Bezmozgis	"\N"	"\N"
The Dancing Dogs of Dombrova	2018	Michael Whatling	"\N"	"\N"
The Hunchback of Notre Dame	1939	Bruno Frank	1887	1945
Breakout	1975	Howard B. Kreitsek	1926	2010
The Private Eyes	1980	John Myhers	1921	1992
Charlie Chan and the Curse of the Dragon Queen	1981	David Axlerod	1938	2021
Redemption	2013	Steven Knight	1959	"\N"
Get My Gun	2017	Brian Darwas	"\N"	"\N"
Love by the 10th Date	2017	Nzingha Stewart	1974	"\N"
Acute Misfortune	2018	Erik Jensen	"\N"	"\N"
Eva	1948	Ingmar Bergman	1918	2007
Here Is Your Life	1966	Eyvind Johnson	1900	1976
All for the Winner	1990	Jeffrey Lau	"\N"	"\N"
The City of Lost Children	1995	Jean-Pierre Jeunet	1953	"\N"
Patti Cake$	2017	Geremy Jasper	1975	"\N"
Lovecut	2020	Iliana Estañol	"\N"	"\N"
Sexmission	1984	Pavel Hajný	1939	"\N"
ATM	2012	Ron Tippe	1950	2014
Entertainment	2015	Rick Alverson	1971	"\N"
My Brilliant Life	2014	Hyo-jin Oh	"\N"	"\N"
Flesh and Blood	2017	Mark Webber	1980	"\N"
Planet Single	2016	Sam Akina	"\N"	"\N"
The Phantom of the Opera	2004	Gaston Leroux	1868	1927
Bottle Shock	2008	Ross Schwartz	1949	"\N"
Snatchers	2019	Scott Yacyshyn	"\N"	"\N"
Boeing, Boeing	1965	Marc Camoletti	1923	2003
Swing Shift	1984	Nancy Dowd	1945	"\N"
Hot Wax Zombies on Wheels	1999	Elizabeth Bergholz	"\N"	"\N"
The Profession of Arms	2001	Ermanno Olmi	1931	2018
The Texas Chainsaw Massacre: The Beginning	2006	Sheldon Turner	"\N"	"\N"
In the Beginning	2009	Daniel Karlin	"\N"	"\N"
Frida Kahlo	2020	Phil Grabsky	"\N"	"\N"
A Christmas Love	2020	Jamie Grefe	"\N"	"\N"
Black Butterfly	2017	Justin Stanley	"\N"	"\N"
Demon Hole	2017	Josh Crook	"\N"	"\N"
Concerto: A Beethoven Journey	2015	Phil Grabsky	"\N"	"\N"
Purge of Kingdoms	2019	Damián Romay	1978	"\N"
The Sweetheart	2018	Daniel Weissenberger	"\N"	"\N"
Because of Winn-Dixie	2005	Joan Singleton	"\N"	"\N"
Heights	2005	Chris Terrio	1976	"\N"
Madelines	2022	Jason Richard Miller	1980	"\N"
The Oxbow Cure	2013	Lev Lewis	"\N"	"\N"
7 Letters	2015	Junfeng Boo	1983	"\N"
Saaho	2019	K.G.R Ashok	"\N"	"\N"
Look to the Sky	2017	Brett Culp	"\N"	"\N"
Glory at Sea	1952	Ben Roberts	1916	1984
Skullduggery	1970	Vercors	1902	1991
The Green Room	1978	Henry James	1843	1916
The Outsider	2019	Sean Ryan	"\N"	"\N"
The Boulet Brothers' Dragula: Resurrection	2020	The Boulet Brothers	"\N"	"\N"
Le mac	2010	François Uzan	"\N"	"\N"
Monsieur Hulot's Holiday	1953	Jacques Tati	1907	1982
Batman & Robin	1997	Bob Kane	1915	1998
Silence	2016	Martin Scorsese	1942	"\N"
Attention Attention	2021	Bill Yukich	"\N"	"\N"
Scooby-Doo! Mask of the Blue Falcon	2012	Michael Ryan	"\N"	"\N"
Beyond the Sky	2018	Rebecca Berrih	1980	"\N"
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Bob Kane	1915	1998
The Bridge Part 2	2016	Karen Kingsbury	"\N"	"\N"
The Colony	2021	Tim Fehlbaum	1982	"\N"
Piranhas	2019	Roberto Saviano	1979	"\N"
Mystery, Alaska	1999	Sean O'Byrne	"\N"	"\N"
Frackman	2015	Simon Nasht	"\N"	"\N"
Red Devil	2019	Savvas D. Michael	"\N"	"\N"
Monster Family	2017	Kirstie Falkous	"\N"	"\N"
Stick	1985	Elmore Leonard	1925	2013
Homecoming: A Film by Beyoncu00e9	2019	Beyoncé	1981	"\N"
Breakaway	2011	Matt Simmons	"\N"	"\N"
Cam Girl	2014	Mirca Viola	1968	"\N"
All Between Us	2018	Ev Durán	"\N"	"\N"
The Talent	2013	Gia Doan	"\N"	"\N"
The Fighting Preacher	2019	T.C. Christensen	"\N"	"\N"
Back to the Beach	1987	Peter Krikes	"\N"	"\N"
Robin Hood	1991	John McGrath	1935	2002
Hachi: A Dog's Tale	2009	Stephen P. Lindsey	"\N"	"\N"
Cute Devil	2018	Shinji Imaoka	1965	"\N"
Along for the Ride	2022	Sarah Dessen	1970	"\N"
Day of the Siege	2012	Giuseppe Baiocchi	"\N"	"\N"
Disciples	2014	Joe Hollow	"\N"	"\N"
Backgammon	2015	R.B. Russell	"\N"	"\N"
Signed, Sealed, Delivered Signed Sealed Delivered	2013	Martha Williamson	"\N"	"\N"
The House of Tomorrow	2017	Peter Bognanni	"\N"	"\N"
La Bolduc	2018	Frédéric Ouellet	"\N"	"\N"
A New Capitalism	2017	Henry Grazinoli	"\N"	"\N"
Sumurun	1920	Richard Rieß	"\N"	"\N"
Easter Parade	1948	Albert Hackett	1900	1995
Vedo nudo	1969	Dino Risi	1916	2008
Hell	1979	Yôzô Tanaka	1939	"\N"
Wife to Be Sacrificed	1974	Yôzô Tanaka	1939	"\N"
City by the Sea	2002	Mike McAlary	1957	1998
Evoscarion: 2.0 You Can (Not) Advance	2009	Yôji Enokido	1963	"\N"
The Lone Ranger	2013	Justin Haythe	"\N"	"\N"
Cinderella: The Enchanted Beginning	2018	Brett Davidson	"\N"	"\N"
