All You Need Is Love	2015	Lego Lee	1986	NULL	[Wu Si-fu]
View from a Blue Moon	2015	Greyson Fletcher	1991	NULL	NULL
Hotel Transylvania 3: Summer Vacation	2018	Keegan-Michael Key	1971	NULL	[Murray]
Zindagi Kitni Haseen Hay	2016	Bawany Safwan	NULL	NULL	[Journalist]
Three Christs	2017	Julian Acosta	NULL	NULL	[Dr. Francisco]
Love at First Glance	2017	Richard Riehle	1948	NULL	[Wally]
Saaho	2019	Arun Vijay	1977	NULL	[Vishwank]
Saaho	2019	Arun Vijay	1977	NULL	[Iqbal]
House of the Witch	2017	Nolan Bateman	NULL	NULL	[Lloyd]
Appiness	2018	Varun Saranga	NULL	NULL	[Raj]
Long Live Rock: Celebrate the Chaos	2019	Colson Baker	1990	NULL	NULL
Glory at Sea	1952	Sonny Tufts	1911	1970	[Ordinary Seaman 'Yank' Flanagan]
Twist of Fate	1954	Eddie Byrne	1911	1981	[Luigi]
The Chalk Garden	1964	Toke Townley	1912	1984	[Shop Clerk]
War and Peace, Part III: The Year 1812	1967	Sergei Yermilov	NULL	NULL	[Petya Rostov]
I Drink Your Blood	1970	Tyde Kierney	1949	NULL	[Andy]
A Safe Place	1971	Phil Proctor	1940	NULL	[Fred]
Delirium	1979	Nick Panouzis	NULL	NULL	[Charlie Gunther]
Indochine	1992	Henri Marteau	1933	2005	[Émile]
Mutant Action	1993	Ion Gabella	1968	2002	[Jorobado maldito]
Shrunken Heads	1994	Bodhi Elfman	1969	NULL	[Booger Martin]
The Stalker's Apprentice	1998	Peter Davison	1951	NULL	[D.I. Maurice Burt]
Mad About Mambo	2000	Julian Littman	1953	NULL	[Rudi Morelli]
Nicholas Nickleby	2002	Andrew Havill	1965	NULL	[Mr. Nickleby]
Frontier(s)	2007	Samuel Le Bihan	1965	NULL	[Goetz]
Hostage: Missing Celebrity	2021	Park Sung-woong	1973	NULL	[Brother]
Villain	2010	Mansaku Ikeuchi	1972	NULL	[Detective Kubo]
Eisenstein in Guanajuato	2015	Elmer Bäck	1981	NULL	[Sergei Eisenstein]
Vixen Velvet's Zombie Massacre	2015	Stefan Popescu	NULL	NULL	NULL
The Devil Outside	2018	Karl Haynes	NULL	NULL	[Colin]
Grandma's House	2016	Stephen Bishop	NULL	NULL	[Edgar]
Among Thieves	2019	Gabriel Sousa	NULL	NULL	[Diego]
Monster Family	2017	Dirk Stollberg	1979	NULL	[1st Battie]
Monster Family	2017	Dirk Stollberg	1979	NULL	[1st Battie]
Garage Sale Mysteries Garage Sale Mystery: The Mask Murder	2018	Cory Rempel	NULL	NULL	[Officer Ryan]
Straight Shooting	1917	George Berrell	1849	1933	[Sweet Water Sims]
The Angry Red Planet	1959	Don Lamond	1927	2015	[TV Newscaster]
The Angry Red Planet	1959	Don Lamond	1927	2015	[Special Narrator]
The Angry Red Planet	1959	Don Lamond	1927	2015	[Martian]
Those Desperate Men Who Smell of Dirt and Death	1969	Manuel de Blas	1941	NULL	[José Gonzalez Sandoval]
Vigilante Force	1976	Antony Carbone	1925	2020	[Freddie Howe]
Fear City	1984	Billy Dee Williams	1937	NULL	[Al Wheeler]
Mystic Pizza	1988	Vincent D'Onofrio	1959	NULL	[Bill]
Amanda & the Alien	1995	Dan O'Connor	NULL	NULL	[Nick]
Gods and Generals	2003	Keith Allison	1942	2021	[Capt. James J. White]
Letters to Juliet	2010	Dario Conti	NULL	NULL	[Cheese Supplier]
School of the Damned	2019	Michael Geary	NULL	NULL	[Abott]
Burning Ghost	2019	Babakar Bâ	NULL	NULL	[Babakar]
The Twilight Saga: Eclipse	2010	Xavier Samuel	1983	NULL	[Riley]
American Maniacs	2012	John Redmond	NULL	NULL	[Sheriff Marcus Lewis]
Ace Wonder: Message from a Dead Man	2014	Chad Gundersen	1977	NULL	[Bum]
Love Fiction	2012	Hie-bong Jo	NULL	NULL	[Director Kwak]
After the Reality	2016	Jon Dore	1975	NULL	[Fitz]
Monster Family	2017	Paul Stone	NULL	NULL	[3rd Bat]
Monster Family	2017	Paul Stone	NULL	NULL	[3rd Bat]
Hog Wild	1930	Stan Laurel	1890	1965	[Stan]
Melody Time	1948	Trigger	1934	1965	[Trigger The Smartest Horse in the Movies]
Monsieur Hulot's Holiday	1953	Lucien Frégis	1904	1979	[Hotel Proprietor]
I Could Go on Singing	1963	Jeremy Burnham	1931	2020	[Young Hospital Doctor]
The Ancines Woods	1970	José Luis López Vázquez	1922	2009	[Benito Freire]
They Might Be Giants	1971	Ron Weyand	1929	2003	[Dr. Strauss]
The Holy Mountain	1973	Nicky Nichols	NULL	NULL	[Berg]
The Devil, Probably	1977	Nicolas Deguy	NULL	NULL	[Valentin]
1984	1984	Andrew Wilde	NULL	NULL	[Tillotson]
Journey to the Center of the Earth	1988	Lochner de Kock	NULL	NULL	[Professor Galba]
Until the End of the World	1991	Chick Ortega	1961	NULL	[Chico Rémy]
Crooklyn	1994	Sharif Rashed	NULL	NULL	[Wendell]
Jingle All the Way	1996	E.J. De La Pena	NULL	NULL	[Johnny]
Kiss or Kill	1997	Syd Brisbane	NULL	NULL	[Nikki's Father]
Twister's Revenge!	1988	David Alan Smith	1959	NULL	[Kelly]
Twister's Revenge!	1988	Jay Gjernes	NULL	NULL	[Dutch]
School of Life	2005	Paul Jarrett	1961	NULL	[Dan Parks]
The Great Debaters	2007	Jermaine Williams	1982	NULL	[Hamilton Burgess]
Pumpkinhead 4: Blood Feud	2007	Elvin Dandel	NULL	NULL	[Tristan McCoy]
The Legend of Goemon	2009	Tetsuji Tamayama	1980	NULL	[Matahachi]
OSS 117: Lost in Rio	2009	Jean Dujardin	1972	NULL	[OSS 117]
A View of Love	2010	Jean Dujardin	1972	NULL	[Marc Palestro]
Anegan	2015	Mukesh Tiwari	1969	NULL	[Samudhra's Father]
Anegan	2015	Mukesh Tiwari	1969	NULL	[Radhakrishnan]
The Queen of Spades	2016	Aleksey Dyakin	1982	NULL	[Advokat]
Assassins Tale	2013	John M. Keating	NULL	NULL	[Marcus]
Patti Cake$	2017	McCaul Lombardi	1991	NULL	[Danny Bagadella]
Rain	2020	Marcus Borkmann	NULL	NULL	[Ats]
The Domain	2019	João Vicente	1987	NULL	[Leonel Sousa]
Fukushima 50	2020	Masaki Miura	1975	NULL	[Shinji Naito]
Trouble Brewing	1939	Ronald Shiner	1903	1966	[Bridgewater]
Fahrenheit 451	1966	Alex Scott	1929	2015	[Book Person: 'The Life of Henry Brulard']
Redneck	1973	Bruno Boschetti	NULL	NULL	[Police Officer]
Vedo nudo	1969	Bruno Boschetti	NULL	NULL	NULL
Zombie Lake	1981	Howard Vernon	1908	1996	[The Mayor]
First Blood	1982	Chris Mulkey	1948	NULL	[Ward]
Young Sherlock Holmes	1985	Roger Ashton-Griffiths	1957	NULL	[Det. Sgt. Lestrade]
In Dangerous Company	1988	Chris Mulkey	1948	NULL	[Chris]
Jack's Back	1988	Chris Mulkey	1948	NULL	[Scott Morofsky]
City of Industry	1997	Timothy Hutton	1960	NULL	[Lee Egan]
Stuck	2007	Wayne Robson	1946	2011	[Mr. Binckley]
The Ides of March	2011	Max Minghella	1985	NULL	[Ben Harpen]
I Propose We Never See Each Other Again After Tonight	2020	Kristian Jordan	NULL	NULL	[Simon Friesen]
Proyecto Emperador	2022	Fran Lareu	NULL	NULL	[Chema]
Super	2010	Sean Gunn	1974	NULL	[Toby]
Nina Forever	2015	Javan Hirst	NULL	NULL	[David]
The Beauty Inside	2015	Dae-Myung Kim	NULL	NULL	[Woo-jin]
Dywizjon 303	2018	Marcin Kwasny	1979	NULL	[John Kent]
Outrage Coda	2017	Toshiyuki Nishida	1947	NULL	[Underboss Nishino]
Falchi: Falcons Special Squad	2017	Luigi Chiocca	1967	NULL	[Scommettitore]
Long Live Rock: Celebrate the Chaos	2019	AJ Channer	NULL	NULL	NULL
The Fighting Preacher	2019	Richard Benedict	NULL	NULL	[Pliny Sexton]
How to Deter a Robber	2020	Chris Mulkey	1948	NULL	[Andy Reynolds]
Wheels of Fortune	2020	Gabriel Tigerman	1980	NULL	[Oswald Davis]
The 400 Blows	1959	Patrick Auffay	NULL	NULL	[René Bigey]
Heroes of Fort Worth	1965	Tomás Blanco	1910	1990	[Confederate General]
Those Desperate Men Who Smell of Dirt and Death	1969	Gustavo Rojo	1923	2017	[El Guadalupano]
Young Sherlock Holmes	1985	Freddie Jones	1927	2019	[Chester Cragwitch]
Lucas	1986	Kevin Wixted	NULL	NULL	[Tonto]
City of Industry	1997	Wade Dominguez	1966	1998	[Jorge Montana]
Ladies Room	1999	Steve Bratzlaff	NULL	NULL	[Filippo]
Out Live	2000	Dong-jik Jang	1966	NULL	[Lai]
Mardi Gras: Spring Break	2011	Bret Harrison	1982	NULL	[Scottie Smith]
Sidewalls	2011	Miguel Alvarez	NULL	NULL	[Hombre atropellado]
Victoria Day	2009	Scott Beaudin	1992	NULL	[Noah Hartsman]
Papusza	2013	Zbigniew Walerys	1957	NULL	[Dionizy Wajs]
Lion	2016	Sunny Pawar	NULL	NULL	[Young Saroo]
She Has a Name	2016	Gil Bellows	1967	NULL	[Alex]
Making Out	2016	Geoff Burkman	NULL	NULL	[Frank]
Flesh and Blood	2017	Tim Dowlin	NULL	NULL	[Tim]
Raaz Reboot	2016	Ashwath Bhatt	1975	NULL	[Trilok Shastri]
The House of Tomorrow	2017	David Krug	NULL	NULL	[St. Peder's Church Youth Group]
Running Against the Wind	2019	Ashenafi Nigusu	NULL	NULL	[Abdi Getachew]
Running Against the Wind	2019	Joseph Reta Belay	NULL	NULL	[Kiflom]
Eva	1948	Carl Ström	1888	1957	[Johansson]
Delirium	1979	Terry TenBroek	NULL	NULL	[Larry Mead]
Riff-Raff	1991	Jim R. Coleman	NULL	NULL	[Shem]
The Game of Their Lives	2005	Jimmy Jean-Louis	1968	NULL	[Joe Gaetjens]
Arranged	2007	John Rothman	1949	NULL	[Matan Meshenberg]
Battlestar Galactica: Razor	2007	Aaron Douglas	1971	NULL	[Chief Galen Tyrol]
One for the Road	2021	Lazaros Theodorakopoulos	NULL	NULL	[Bar Patron]
Route Irish	2010	Geoff Bell	1963	NULL	[Alex Walker]
Night Market Hero	2011	Blue Cheng-Lung Lan	1979	NULL	[A-Hwa]
Rites of Passage	2013	Elias Rees	NULL	NULL	[Ti]
Agoraphobia	2015	Roberto Escobar	NULL	NULL	[Detective Martinez]
Charming Christmas	2015	David Sutcliffe	1969	NULL	[Nick]
Sniper: Special Ops	2016	Rob Van Dam	1970	NULL	[Vasquez]
Deadly Inferno	2016	David Sutcliffe	1969	NULL	[Colin]
One Day	2017	Sung Jun	1990	NULL	[Young-Woo, brother-in-law]
The Anthem of the Heart	2017	Kenshirô Iwai	NULL	NULL	[Ryo Shimizu]
Raigekitai Shutsudu00f4	1944	Denjirô Ôkôchi	1898	1962	NULL
The Earrings of Madame De...	1953	Josselin	NULL	NULL	NULL
Cimarron	1960	Robert Keith	1890	1966	[Sam Pegler]
I Could Go on Singing	1963	Russell Waters	1908	1982	[Reynolds]
Der Turm der verbotenen Liebe	1968	Jörg Pleva	1942	2013	[Artemis]
The World's Greatest Athlete	1973	John Amos	1939	NULL	[Coach Sam Archer]
The Dove	1974	Dabney Coleman	1932	NULL	[Charles Huntley]
The Green Room	1978	Antoine Vitez	1930	1990	[Bishop's secretary]
Sweater Girls	1978	Harry Morgan Moses	NULL	NULL	[Pete]
Swing Shift	1984	Kurt Russell	1951	NULL	[Lucky Lockhart]
Big Trouble in Little China	1986	Kurt Russell	1951	NULL	[Jack Burton]
The Daytrippers	1996	Campbell Scott	1961	NULL	[Eddie Masler]
Hot Wax Zombies on Wheels	1999	John Gilbert	1945	2021	[Zebediah]
Zero Tolerance	1999	Torkel Petersson	1969	NULL	[Urban]
All In: The Family	2020	Tifon Hamilton	NULL	NULL	[Eugene]
Isolation	2021	Jack Bennett	NULL	NULL	[News Reporter (segment: 5G)]
Le mac	2010	José Garcia	1966	NULL	[Ace]
Le mac	2010	José Garcia	1966	NULL	[Chapelle]
Neds	2010	Greg Forrest	NULL	NULL	[Young John]
Rapture-Palooza	2013	Rob Corddry	1971	NULL	[Mr. House]
Point Break	2015	Clemens Schick	1972	NULL	[Roach]
Planet Single	2016	Michal Czernecki	1978	NULL	[Antoni]
Get My Gun	2017	William Jousset	NULL	NULL	[Man]
Eat Brains Love	2019	Ty Headlee	NULL	NULL	[Chazz Slade]
The Racer	2020	Anthony Mairs	NULL	NULL	[Tony]
That Hamilton Woman	1941	Gilbert Emery	1875	1945	[Lord Spencer]
Objective, Burma!	1945	Warner Anderson	1911	1976	[Col. J. Carter]
Easter Parade	1948	Don Anderson	1924	1983	[Passerby on Street]
Go for Broke!	1951	Warner Anderson	1911	1976	[Col. Charles W. Pence]
Punishment Island	1966	Hôsei Komatsu	1924	2003	NULL
The World's Greatest Athlete	1973	Tim Conway	1933	2019	[Milo Jackson]
The Bees	1978	José Chávez	1916	1988	[Father]
The Private Eyes	1980	Tim Conway	1933	2019	[Dr. Tart]
The Lunatics	1986	Chow Yun-Fat	1955	NULL	[Chung]
Intruder	1989	David Byrnes	1952	NULL	[Craig Peterson]
Gone Fishin'	1997	Joe Pesci	1943	NULL	[Joe Waters]
Because of Winn-Dixie	2005	Dave Matthews	1967	NULL	[Otis]
The Last Cowboy	2003	Bradley Cooper	1975	NULL	[Morgan Murphy]
R.I.P.D.	2013	Robert Knepper	1959	NULL	[Stanley Nawicki]
Bottle Shock	2008	Freddy Rodríguez	NULL	NULL	[Gustavo Brambila]
The Outsider	2019	Peter Sherayko	1946	NULL	[Railroad Man]
Asylum: Twisted Horror and Fantasy Tales	2020	Claudio Rusiecky	NULL	NULL	[Philippa's Husband (segment Asylum)]
A Warrior's Heart	2011	Daniel Booko	1983	NULL	[Powell]
Taking a Shot at Love	2021	Andrew Dunbar	NULL	NULL	[Matt]
A View of Love	2010	Toni Servillo	1959	NULL	[Sergio Bartoli]
A Birder's Guide to Everything	2013	Joel Van Liew	NULL	NULL	[Mr. Edbrook]
Treasure Buddies	2012	Tim Conway	1933	2019	[Deputy Sniffer]
Zeroville	2019	Scott Reed	1965	NULL	[The Producer]
Point Break	2015	Tobias Santelmann	1980	NULL	[Chowder]
Getaway	2013	Ivaylo Geraskov	NULL	NULL	[Detective]
The Confessions	2016	Toni Servillo	1959	NULL	[Roberto Salus]
Baahubali 2: The Conclusion	2017	Subbaraju	1977	NULL	[Kumara Varma]
Sniper: Special Ops	2016	Daniel Booko	1983	NULL	[Rich]
Assassin 33 A.D.	2020	Jason Castro	1987	NULL	[Jesus]
Garage Sale Mysteries Garage Sale Mystery: The Mask Murder	2018	Connor Stanhope	1998	NULL	[Logan]
Hollow Point	2019	Dilan Jay	NULL	NULL	[Nolan Cooray]
Dancing Pirate	1936	Charles Collins	1904	1999	[Jonathan Pride]
Young and Innocent	1937	Percy Marmont	1883	1977	[Col. Burgoyne]
Valley of the Zombies	1946	LeRoy Mason	1903	1947	[Detective Hendricks]
Eva	1948	Åke Claesson	1889	1967	[Fredriksson]
The Gumball Rally	1976	Steven Keats	1945	1994	[Kandinsky - Dodge Team]
In Dangerous Company	1988	Steven Keats	1945	1994	[Raymond Ryerson]
Double Trouble	1992	Bill Mumy	1954	NULL	[Bob]
The Assignment	1997	Al Waxman	1935	2001	[Carl Mickens - CIA]
Croupier	1998	Alexander Morton	1945	NULL	[David Reynolds]
The Profession of Arms	2001	Sasa Vulicevic	NULL	NULL	[Pietro Aretino]
The Phantom of the Opera	2004	Murray Melvin	1932	2023	[Reyer]
The Lone Ranger	2013	William Fichtner	1956	NULL	[Butch Cavendish]
Love Fiction	2012	Jin-hee Ji	1973	NULL	[Joo-ro]
The Outcasts	2017	Will Peltz	1986	NULL	[Colin Hackett]
Christmas Manger	2017	Mike Parker	NULL	NULL	[Ollie]
These Three	1936	Joel McCrea	1905	1990	[Dr. Cardin]
Raigekitai Shutsudu00f4	1944	Susumu Fujita	1912	1991	[Mikami]
Gladiator	1992	Dwain A. Perry	1963	NULL	[Storm Trooper]
The Santa Clause	1994	Judge Reinhold	NULL	NULL	[Neal]
Fay Grim	2006	D.J. Mendel	NULL	NULL	[Father Lang]
Sex and Death 101	2007	Neil Flynn	1960	NULL	[Zack]
Percy Jackson & the Olympians: The Lightning Thief	2010	Steve Coogan	1965	NULL	[Hades]
The Devil's Double	2011	Pano Masti	1972	NULL	[Said]
Meek's Cutoff	2010	Bruce Greenwood	1956	NULL	[Stephen Meek]
A Deadly Obsession	2012	Bates Wilder	1961	NULL	[Olsen]
Endless Love	2014	Bruce Greenwood	1956	NULL	[Hugh Butterfield]
Secretariat's Jockey: Ron Turcotte	2013	Ron Turcotte	1941	NULL	NULL
Prisoner X	2016	Vladimir Jon Cubrt	NULL	NULL	[DHS Official]
The Post	2017	Bruce Greenwood	1956	NULL	[Robert McNamara]
Assassin 33 A.D.	2020	Donny Boaz	1980	NULL	[Brandt]
Jam	2018	Shô Aoyagi	1985	NULL	[Hiroshi Yokoyamada]
Raigekitai Shutsudu00f4	1944	Katsuhiko Haida	1911	1982	NULL
The Best Years of Our Lives	1946	Roman Bohnen	1901	1949	[Pat Derry]
The Last Hunt	1956	Joe De Santis	1909	1989	[Ed Black]
Shock Waves	1977	Clarence Thomas	1934	2009	[Fisherman]
Charlie Chan and the Curse of the Dragon Queen	1981	Richard Hatch	1945	2017	[Lee Chan, Jr.]
Charlie Chan and the Curse of the Dragon Queen	1981	Roddy McDowall	1928	1998	[Gillespie]
Bride's Revenge	1985	Tony Skios	NULL	NULL	[Raul Sebastián]
The Carrier	1988	Adam Dorr	NULL	NULL	[Little Tommy]
Hard to Kill	1990	William Sadler	1950	NULL	[Senator Vernon Trent]
Rush	1991	William Sadler	1950	NULL	[Monroe]
Double Trouble	1992	Roddy McDowall	1928	1998	[Philip Chamberlain]
The Game of Their Lives	2005	Nelson Vargas	NULL	NULL	[John 'Clarkie' Souza]
Cross Bronx	2004	Nashawn Kearse	1972	NULL	[Schiek]
Nadhoo Khan	2019	Gurchet Chitrakar	NULL	NULL	[Maada]
Los Hijos de San Luis	2020	José González	NULL	NULL	[Padre Gabriel]
The Devil's Double	2011	Dominic Cooper	1978	NULL	[Uday Hussein]
The Devil's Double	2011	Dominic Cooper	1978	NULL	[Latif Yahia]
Danny Boy	2021	Toby Jones	1966	NULL	[Phil Shiner]
Man on a Ledge	2012	William Sadler	1950	NULL	[Valet]
Clash	2009	Hoang Phuc Nguyen	NULL	NULL	[Hac Long]
ATM	2012	Josh Peck	1986	NULL	[Corey Thompson]
La cebra	2011	Jesús Ochoa	1959	NULL	[Álvaro Obregón]
Eye in the Sky	2015	Armaan Haggio	NULL	NULL	[Musa Mo'Allim]
Gully Boy	2019	Vijay Raaz	1963	NULL	[Aftab Shakir Ahmed]
The More You Ignore Me	2018	Tom Davis	NULL	NULL	[Bighead Wildgoose]
Beyond the Sky	2018	Martin Sensmeier	1985	NULL	[Kyle Blackburn]
Baahubali 2: The Conclusion	2017	Nassar	1958	NULL	[Bijjaladeva]
Neon Bull	2015	Juliano Cazarré	1980	NULL	[Iremar]
Breakdown Forest - Reise in den Abgrund	2019	Philipp Berka	NULL	NULL	[Julian]
The Talent	2013	Lu Cat Hoa	NULL	NULL	[Dr. Thanh's Male Assistant]
China Salesman	2017	Dongxue Li	1982	NULL	[Yan Jian]
Sye Raa Narasimha Reddy	2019	Nassar	1958	NULL	[Jayaramireddy]
Soorma	2018	Vijay Raaz	1963	NULL	[Coach Harry]
NTR Kathanayakudu	2019	Nassar	1958	NULL	[Bhavanam Venkatram Reddy]
Raigekitai Shutsudu00f4	1944	Kôkichi Takada	1911	1998	NULL
I Confess	1953	Brian Aherne	1902	1986	[Willy Robertson]
They Might Be Giants	1971	Oliver Clark	1939	NULL	[Mr. Small]
A Star Is Born	1976	Oliver Clark	1939	NULL	[Gary Danziger]
Zombie Lake	1981	Pierre-Marie Escourrou	NULL	NULL	[German Soldier]
The Private Eyes	1980	Stan Ross	1926	NULL	[Tibet]
Cantonen Iron Kung Foo	1979	Ka-Yan Leung	1949	NULL	[Iron Bridge Kun]
Journey to the Center of the Earth	1988	Paul Carafotes	1959	NULL	[Richard]
City by the Sea	2002	John Doman	1945	NULL	[Henderson]
Zookeeper	2011	Nick Bakay	1959	NULL	[Franky]
Legend of Fall Creek	2021	Curt Clendenin	1973	NULL	[Reggie]
Legend of Fall Creek	2021	Curt Clendenin	1973	NULL	[Alex]
Goodbye Seventies	2020	Jack Waters	NULL	NULL	[Eddie]
A Kind of Magic	2015	Jeff Doucette	1947	NULL	[Jason Tate]
Moontide	1942	Victor Sen Yung	1915	1980	[Takeo]
The Last Hunt	1956	Stewart Granger	1913	1993	[Sandy McKenzie]
Wait Until Dark	1967	Jack Weston	1924	1996	[Carlino]
Redneck	1973	Tommy Duggan	1909	1998	[Anthony Duncan]
Courage fuyons	1979	Robert Webber	1924	1989	[Charley]
Tourist Trap	1979	Jon Van Ness	NULL	NULL	[Jerry]
Rush	1991	Dennis Letts	1934	2008	[Senior District Attorney]
Shrunken Heads	1994	Aeryk Egan	1978	NULL	[Tommy Larson]
Croupier	1998	David Hamilton	NULL	NULL	[Casino Supervisor]
Sensitive New Age Killer	2000	Peter Beitans	NULL	NULL	[Little Pete]
Gods and Generals	2003	Royce D. Applegate	1939	2003	[Gen. James Kemper]
Falling for Grace	2006	Sal Di Piazza	NULL	NULL	[Delivery Man #2]
The Texas Chainsaw Massacre: The Beginning	2006	R. Lee Ermey	1944	2018	[Uncle Charlie Hewitt]
The Texas Chainsaw Massacre: The Beginning	2006	R. Lee Ermey	1944	2018	[Sheriff Hoyt]
The Bucket List	2007	Rob Morrow	1962	NULL	[Dr. Hollins]
My Best Friend's Bouquet	2020	Casey Manderson	NULL	NULL	[Brian]
Macho: The Hector Camacho Story	2020	Eric Drath	NULL	NULL	[Narrator]
Sex & Drugs & Rock & Roll	2010	Clifford Samuel	NULL	NULL	[Charlie Charles]
Hell Bank Presents: Running Ghost	2020	German Cheung	NULL	NULL	[Brother Mad]
Route Irish	2010	Russell Anderson	NULL	NULL	[Tommy]
Shark Night	2011	Sinqua Walls	NULL	NULL	[Malik]
The Devil's Rock	2011	Luke Hawker	1980	NULL	[Private Muller]
Night of the Wild	2015	Rob Morrow	1962	NULL	[Dave]
Cutterhead	2018	Anders Nylander Thomsen	NULL	NULL	[Røgdykker]
2nd Date Sex	2019	Gregory Scott	NULL	NULL	[Passer-by]
Fukushima 50	2020	Takumi Saitô	1981	NULL	[Dai Takizawa]
Mother Wore Tights	1947	William Frawley	1887	1966	[Mr. Schneider]
An American Werewolf in London	1981	Rik Mayall	1958	2014	[2nd Chess Player]
Mazes and Monsters	1982	Peter Donat	1928	2018	[Harold]
Real Genius	1985	Charles Shull	1929	1986	[Air Force General]
Big Trouble in Little China	1986	Donald Li	1961	NULL	[Eddie Lee]
Blue Chips	1994	Shaquille O'Neal	1972	NULL	[Neon]
The Game	1997	Peter Donat	1928	2018	[Samuel Sutherland]
When Love Is Lust	1973	Gianni Macchia	1943	NULL	[Antonio]
Mad About Mambo	2000	Brendan Morrissey	NULL	NULL	[Referee 1]
A Timeless Christmas	2020	Zahf Paroo	1975	NULL	[Dan]
The Weekend Away	2022	Luke Norris	1985	NULL	[Rob]
Redemption	2013	Anthony Morris	NULL	NULL	[Taxman]
Disciples	2014	Tom Lodewyck	1966	NULL	[The Priest - Asmodeus]
Trailer Park Boys: Don't Legalize It	2014	Mike Smith	1972	NULL	[Bubbles]
Wedding Planner Mystery	2014	Zahf Paroo	1975	NULL	[John Nevin]
Remember	2015	Martin Landau	1928	2017	[Max Rosenbaum]
Remember	2015	Henry Czerny	1959	NULL	[Charles Guttman]
Broken Star	2018	Tyler Labine	1978	NULL	[Daryl]
All Between Us	2018	Mancini Graves	NULL	NULL	[Billy]
Three Christs	2017	James Monroe Iglehart	1974	NULL	[Benny]
The Next Kill	2018	Morgan Faber	NULL	NULL	[Brick]
The Next Kill	2018	Morgan Faber	NULL	NULL	[BFE Radio Announcer(voice)]
The Next Kill	2018	Morgan Faber	NULL	NULL	[Joe Bob]
Her Name Was Christa	2020	Rick Jermain	NULL	NULL	[Blaze]
Her Name Was Christa	2020	Arn Argenio	NULL	NULL	[Ameri-Cision Employee]
Penguin Rescue	2018	Sarah Taylor	NULL	NULL	[Nick]
Penguin Rescue	2018	Sarah Taylor	NULL	NULL	[Sammy]
Penguin Rescue	2018	Sarah Taylor	NULL	NULL	[Cup-K]
Exodus	2021	Keith Jardine	1975	NULL	[Pathfinder]
Assassin 33 A.D.	2020	Lamar Usher	NULL	NULL	[Simon]
Long Live Rock: Celebrate the Chaos	2019	David Benveniste	NULL	NULL	NULL
Ghabe	2019	Fredric Hasselbom	NULL	NULL	[Border Police 2]
The 400 Blows	1959	Renaud Fontanarosa	NULL	NULL	[Un élève]
Look in Any Window	1961	George Dolenz	1908	1963	[Carlo]
Punishment Island	1966	Taiji Tonoyama	1915	1989	NULL
Hatchet for the Honeymoon	1970	Gérard Tichy	1920	1992	[Dr. Kalleway]
The Dove	1974	Joseph Bottoms	1954	NULL	[Robin Lee Graham]
The Lords of Flatbush	1974	Bruce Reed	1943	1998	[Mike Mambo]
Sexmission	1984	Jerzy Stuhr	1947	NULL	[Maks]
Intruder	1989	Eugene Robert Glazer	1942	NULL	[Danny]
King Size	1988	Jerzy Stuhr	1947	NULL	[Nadszyszkownik Kilkujadek]
Hard to Kill	1990	Lou Beatty Jr.	NULL	NULL	[Carl Becker]
The Santa Clause	1994	David Krumholtz	1978	NULL	[Bernard]
Messengers 2: The Scarecrow	2009	Vladimir Yosifov	NULL	NULL	[Scarecrow]
Happythankyoumoreplease	2010	Josh Radnor	1974	NULL	[Sam Wexler]
You Lucky Dog	2010	Anthony Lemke	1970	NULL	[Don]
MFKZ	2017	Féodor Atkine	1948	NULL	[Mister K]
Viceroy's House	2017	Michael Gambon	1940	2023	[Lord Lionel 'Pug' Ismay]
Phantom Detective	2016	Geun-hyeong Park	1940	NULL	[Kim Byeong-deok]
BLINK	2018	Dorrian Wilson	NULL	NULL	[Paula Jordan]
Parmanu: The Story of Pokhran	2018	Boman Irani	1959	NULL	[Himanshu Shukla]
Rain	2020	Rein Oja	1956	NULL	[Kalju]
Monsters and Men	2018	Rob Morgan	1973	NULL	[Will]
T11 Incomplete	2020	Colin Bates	1990	NULL	[Steve]
Parallel World Love Story	2019	Ron Mizuma	NULL	NULL	[Yanase]
Running Against the Wind	2019	Alamudin Abduselam	NULL	NULL	[Young Solomon]
Bells Are Ringing	1960	Ralph Roberts	1916	1999	[Francis]
Courage fuyons	1979	Christian Charmetant	NULL	NULL	[Pierre Martin]
Indochine	1992	Carlo Brandt	1954	NULL	[Castellani]
Blue Chips	1994	Matt Nover	NULL	NULL	[Ricky]
Gods and Generals	2003	Mark Aldrich	NULL	NULL	[Adjutant]
Poppitz	2002	Reinhard Nowak	1964	NULL	[Fritz Nowak]
The Twilight Saga: Eclipse	2010	Taylor Lautner	1992	NULL	[Jacob Black]
Unlocked	2017	Philip Brodie	1975	NULL	[Wilson]
Point Break	2015	Nikolai Kinski	1976	NULL	[Pascal Al Fariq]
